suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place,init_state_hash,init_warmstart_hash,final_state_hash,n_infer_calls,infer_ms_mean,pi05_sketch_mode,prompt_type
spatial,scene_0000,control,text_only,pi05,tokens,0,False,,240,True,True,75,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0094,,,,,plane,,,f07199b0dd672c7b,df202040cff53bcb,363a2b9d759bdaed,48,1159.6,none,explicit
spatial,scene_0016,directional,text_only,pi05,tokens,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0061,,,,,plane,,,13e70576ca74efab,4f90f24d0349af96,4662714b2cea3df6,48,147.5,none,explicit
