suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place,init_state_hash,init_warmstart_hash,final_state_hash,n_infer_calls,infer_ms_mean,pi05_sketch_mode,prompt_type
spatial,scene_0002,control,auto,sketchvla_prompt_conditioned_latent_action,native,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.1791,akita_black_bowl_1,plate_1,True,,,,,d623ad20cb2fe88c,bcaec38e34c4bf39,17202cd6231926e5,48,842.3,,explicit
spatial,scene_0002,control,auto,sketchvla_prompt_conditioned_latent_action,native,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.1748,akita_black_bowl_1,plate_1,True,,,,,d623ad20cb2fe88c,e4f405a73ac96367,b6358ca4f1477dcc,48,443.1,,explicit
spatial,scene_0008,referential,auto,sketchvla_prompt_conditioned_latent_action,native,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.2874,akita_black_bowl_2,plate_1,False,,,,,b5bc6f7854e8d826,a0cfb253155c9e01,13282edddd3a66b8,48,450.1,,explicit
spatial,scene_0008,referential,auto,sketchvla_prompt_conditioned_latent_action,native,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.2822,akita_black_bowl_2,plate_1,False,,,,,b5bc6f7854e8d826,84c57d3bb1d8558f,c4e2413b9c5e315e,48,436.0,,explicit
spatial,scene_0010,referential,auto,sketchvla_prompt_conditioned_latent_action,native,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.2074,akita_black_bowl_3,plate_1,False,,,,,da9b7cfe6a551244,32a381815a164e49,497464b24c63dc15,48,439.3,,explicit
spatial,scene_0010,referential,auto,sketchvla_prompt_conditioned_latent_action,native,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.2202,akita_black_bowl_3,plate_1,False,,,,,da9b7cfe6a551244,5a0ad3b19d0f0725,736cbb8daceff62a,48,437.2,,explicit
spatial,scene_0019,directional,auto,sketchvla_prompt_conditioned_latent_action,native,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0759,akita_black_bowl_1,plate_2,True,False,,,,747f2caf4a8aa847,9d9a7d1c1488635c,c34d68f9a8778848,48,450.2,,explicit
spatial,scene_0019,directional,auto,sketchvla_prompt_conditioned_latent_action,native,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0594,akita_black_bowl_1,plate_2,True,False,,,,747f2caf4a8aa847,c618b8d27698b5b4,6b426db35436d41f,48,431.7,,explicit
