suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place,init_state_hash,init_warmstart_hash,final_state_hash,n_infer_calls,infer_ms_mean,pi05_sketch_mode,prompt_type
spatial,scene_0002,control,text_only,sketchvla_prompt_conditioned_latent_action,blank,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.1635,,,,,,,,d623ad20cb2fe88c,bcaec38e34c4bf39,7a6e347d00d46aad,48,419.7,,explicit
spatial,scene_0002,control,text_only,sketchvla_prompt_conditioned_latent_action,blank,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.1668,,,,,,,,d623ad20cb2fe88c,ac3bdc99f6bf4b21,e65f8fa1ada40124,48,440.5,,explicit
spatial,scene_0008,referential,text_only,sketchvla_prompt_conditioned_latent_action,blank,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.295,,,,,,,,b5bc6f7854e8d826,a0cfb253155c9e01,34174b293fee1163,48,442.6,,explicit
spatial,scene_0008,referential,text_only,sketchvla_prompt_conditioned_latent_action,blank,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.3073,,,,,,,,b5bc6f7854e8d826,f507d2107f7691b1,709ded9b8fc8f271,48,446.8,,explicit
spatial,scene_0010,referential,text_only,sketchvla_prompt_conditioned_latent_action,blank,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.2092,,,,,,,,da9b7cfe6a551244,32a381815a164e49,f1b77f12dd540191,48,433.9,,explicit
spatial,scene_0010,referential,text_only,sketchvla_prompt_conditioned_latent_action,blank,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,False,,False,0.2163,,,,,,,,da9b7cfe6a551244,178a2db7b0f9c4c0,a052c14e509331a2,48,436.9,,explicit
spatial,scene_0019,directional,text_only,sketchvla_prompt_conditioned_latent_action,blank,0,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,,False,0.0849,,,,,,,,747f2caf4a8aa847,9d9a7d1c1488635c,3ab3e4b7bb3d3ef5,48,447.5,,explicit
spatial,scene_0019,directional,text_only,sketchvla_prompt_conditioned_latent_action,blank,1,False,,240,False,False,,True,True,True,akita_black_bowl_1,True,plate_1,False,0.0546,,,,,,,,747f2caf4a8aa847,69074da114475f8a,32cb0eb790fd2e11,48,439.9,,explicit
