suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place,init_state_hash,init_warmstart_hash,final_state_hash,n_infer_calls,infer_ms_mean,pi05_sketch_mode,prompt_type
spatial,scene_0004,control,text_only,pi05,tokens,0,False,,240,False,False,,True,True,True,glazed_rim_porcelain_ramekin_1,False,plate_1,True,0.0094,,,,,plane,,,1720ae1e3a2db4e0,601746b001029534,971ecfbc2d406857,48,88.3,none,ambiguous_that
object,scene_0004,control,text_only,pi05,tokens,0,False,,300,False,False,,True,True,True,cream_cheese_1,False,basket_1,True,0.0369,,,,,plane,,,526d3d4e3571e3b9,ee528dfdc83bfeaa,c8fe7ba966d30cf0,60,86.4,none,ambiguous_that
